signal_bars,entry_z,max_hold,zlb,filter_event,filter_weekend,cap_h,n_trades,sr_is,sr_oos,sortino_is,calmar_is
3,2.0,5,200,False,False,0.5,1155,1.3349127532733212,1.091512051616647,2.1504589273546335,1.2884917358154386
3,2.0,5,200,False,False,1.0,1128,1.3300493477248323,0.8435253543566854,2.095647652863669,1.7314036670178372
3,2.0,5,200,False,False,3.0,1093,0.7229847316792902,0.4816011660971881,1.0814142583023225,0.8119631467032082
3,2.0,5,200,True,False,0.016666666666666666,1306,0.9739524623231157,1.3297616649006576,5.785996429465821,3.916266458178373
3,2.0,5,200,True,False,0.16666666666666666,1202,1.3470644550502668,2.217122334885723,2.3451898940281537,1.4432386903036256
3,2.0,5,200,True,False,0.5,1149,1.317348665143038,1.1958617225952992,2.124765864117614,1.268102360768777
3,2.0,5,200,True,False,1.0,1123,1.3195335085477529,0.9475811116503285,2.0807521545640957,1.7144359679181058
3,2.0,5,200,True,False,3.0,1088,0.6651898366674,0.584378482875191,0.9932403950680698,0.7440155900104392
3,2.0,5,200,False,True,0.016666666666666666,1310,0.9858963624431921,1.2192100320057113,5.857808613155301,3.964454438651926
3,2.0,5,200,False,True,0.16666666666666666,1206,1.3558975795463775,2.0888046946325542,2.356307900086262,1.4522610390220203
3,2.0,5,200,False,True,0.5,1151,1.2971338324589063,1.091520652790706,2.084245900190942,1.2498508033923916
3,2.0,5,200,False,True,1.0,1124,1.2980463153172845,0.816662061192849,2.0416176332136318,1.6881289451150219
3,2.0,5,200,False,True,3.0,1089,0.6990297606471002,0.4579236232102999,1.044688673192401,0.7844478624028668
3,2.0,5,200,True,True,0.016666666666666666,1302,0.9668355423621076,1.3300855995243388,5.743232984996719,3.887459068615644
3,2.0,5,200,True,True,0.16666666666666666,1198,1.307903923492356,2.2172147606595933,2.2706108210875793,1.3981813601829027
3,2.0,5,200,True,True,0.5,1145,1.2794157219833606,1.1958703922506382,2.0582626531419717,1.2294280042733332
3,2.0,5,200,True,True,1.0,1119,1.287445227168652,0.9207911785219344,2.026557482873146,1.6711337346818598
3,2.0,5,200,True,True,3.0,1084,0.6410075496031119,0.5607516665099268,0.9563007230766092,0.7163974849066149
3,2.0,10,200,False,False,0.016666666666666666,1314,0.9930097365709836,1.2188900765311081,5.9005699110705745,3.993253655914832
3,2.0,10,200,False,False,0.16666666666666666,1207,1.3948316040195294,2.012578599042137,2.430765567152104,1.497254089763849
3,2.0,10,200,False,False,0.5,1147,1.396425535342047,1.1054321575761576,2.257547000741987,1.3572096048532925
3,2.0,10,200,False,False,1.0,1109,1.2472734714946383,0.9176750636352565,1.9403182263626124,1.6579702181331215
3,2.0,10,200,False,False,3.0,1061,0.602867803767986,0.6486452739990021,0.8950727640321692,0.64727466662982
3,2.0,10,200,True,False,0.016666666666666666,1306,0.9739524623231157,1.3297616649006576,5.785996429465821,3.916266458178373
3,2.0,10,200,True,False,0.16666666666666666,1199,1.3470644550502668,2.140555739362782,2.3451898940281537,1.4432386903036256
3,2.0,10,200,True,False,0.5,1141,1.3791642335583427,1.2019171601601164,2.2323982203749217,1.3368794635515484
3,2.0,10,200,True,False,1.0,1104,1.2367273217889203,1.0714383865393091,1.9252585929478534,1.6409557942737445
3,2.0,10,200,True,False,3.0,1056,0.5508178833270754,0.7837192863723862,0.8164696664755567,0.5889866714865801
3,2.0,10,200,False,True,0.016666666666666666,1310,0.9858963624431921,1.2192100320057113,5.857808613155301,3.964454438651926
3,2.0,10,200,False,True,0.16666666666666666,1203,1.3558975795463775,2.0126703411176066,2.356307900086262,1.4522610390220203
3,2.0,10,200,False,True,0.5,1143,1.3590902119841752,1.1054405284296422,2.1916546181204275,1.3186809955182794
3,2.0,10,200,False,True,1.0,1105,1.215704373253639,0.8353457975939208,1.8879998190775118,1.614576238407584
3,2.0,10,200,False,True,3.0,1057,0.5793389727620821,0.5819679558104613,0.8594331627071595,0.6215807508140414
3,2.0,10,200,True,True,0.016666666666666666,1302,0.9668355423621076,1.3300855995243388,5.743232984996719,3.887459068615644
3,2.0,10,200,True,True,0.16666666666666666,1195,1.307903923492356,2.140648331595559,2.2706108210875793,1.3981813601829027
